2907:14174,16357,7553,65128,75350,52774,24484,102410,36680,94227
2912:72638,71750,114976,41814,64086,67965,40495,61911,110115,88884
2914:650,3144,1683,2669,6840,8194,37121,40541,107634
2924:2318,2110,3509,13016,1989,9375,2169,1853,66631,80740
2925:719,840,2967,2338,1528,8069,5966,17291,74140,97940
2947:577,66050,101699,82006,116261,96187,122136,90863,108276,107284
2951:2953,3842,7800,1213,9538,7682,9507,21635,1879,90287
2959:225,840,3231,5746,92132,70771,102030,118317,96711,78606
2960:3976,11157,47418,7553,11298,42141,71654,24484,36680,52774
2963:931,2162,179,263,45339,24423,103436,23838,99741,56456
2965:135,10491,2888,18240,27420,15264,59355,116408,113903,39796
2967:22484,18208,68750,20971,9483,25419,79045,86441,1158,108358
2970:1890,3378,19264,65909,36962,46419,75668,88401,74191,111565
2977:616,8,84,2765,2679,3837,11173,52065,102936,8429
2981:45419,46338,21394,9684,34348,23138,105101,79088,53057,119768
2989:1677,3546,9302,14528,4985,26939,21981,12080,12070,10736
2990:17271,8345,26360,741,22420,13581,29000,16717,11219,33251
3002:
3004:7235,17263,27588,9577,12974,64764,53074,108567,60904,39032
3011:4249,5517,5731,7029,12471,13396,3755,14246,123142,55993
3013:1187,533,297,660,15718,84342,23930,106498,14398,78930
3037:
3038:247,17448,7397,15823,10386,56348,28819,76798,100588,100601
3044:1344,1276,353,2233,1979,22792,31397,12161,4594,20495
3070:3081,7140,10692,2069,12093,6117,17622,11906,31124,103601
3081:8153,7608,1193,3183,48188,22630,52200,78556,52056,36235
3100:20257,34379,38134,21621,52200,93141,52056,43618,102410,94227
3102:56364,20912,49920,83954,81161,107581,5649,97086,44984,77850
3105:2326,953,4904,6503,2609,4275,2571,14626,2158,99556
3107:4292,2076,8566,9708,11902,21524,51468,57225,29446,76355
3110:33785,50323,16763,62447,40709,46203,35716,24816,78394,13767
3111:18487,19195,83900,63474,67396,67013,99738,97537,104036,68926
3113:840,3231,5746,32747,70771,92132,102030,118317,78606,96711
3121:986,1890,3167,22365,12706,45076,29889,4594,92733,92131
3125:1276,3177,11535,5739,3183,52200,3056,28672,52056,122437
3126:
3129:6503,1302,923,8232,4351,3751,36541,87249,61003,76196
3139:1136,2626,1009,614,9739,77490,21542,123026,82877,20945
3144:3288,5738,1528,3214,1677,2833,1013,2135,7426,10380
3152:4958,2669,6840,23323,8194,37121,40541,46857,107634,15922
3166:
3167:96,7298,14597,67137,9403,56465,38071,66613,47912,43685
3169:1382,97,429,5084,8052,7642,7067,23071,121801,92002
3170:5545,660,2790,11208,6800,12647,16251,68859,70144,119768
3172:32837,7769,11484,79331,83347,51195,122476,63354,8925,50562
3176:660,143,12157,62990,105543,40875,67523,73281,90444,33101
3183:4021,3214,1677,683,1651,10692,11518,4156,12699,79684
3184:49052,40490,114972,68413,26139,52145,79612,51848,118789,103986
3193:1871,3183,94379,52200,9624,99837,23409,107662,52056,104728
3195:5025,5471,9580,7103,32473,7027,10680,12052,9181,58511
3220:736,2953,2076,3183,18904,52200,43205,84486,52056,78795
3229:39,6129,7158,6774,19369,22920,12222,13569,35736,84365
3234:236,273,749,1097,9617,26070,64496,47439,102410,94227
3237:22678,57945,61413,104025,18951,26095,75062,60935,93846,33264
3238:1412,2579,4499,5260,3839,14313,29929,22114,42413,65437
3239:6,6011,34026,42155,43205,57231,78795,2355,42999,84486
3246:5319,28275,36865,56939,60712,51552,109455,100703,98868,120506
3258:3001,15573,2790,6598,18285,450,33847,68859,70144,79746
3263:780,220,2048,88733,43625,63375,59878,65131,79110,33101
3264:
3277:3376,8700,8273,30736,22614,26488,33748,17102,50486,100221
3279:3563,91394,77490,68865,21542,123026,82877,94314,86274,20945
3295:698,986,1069,1730,5097,18425,113103,119300,61087,84912
3305:8586,45527,68326,57774,56154,76759,102846,54916,117469,113727
3306:6901,1651,684,16658,21193,11653,24647,2857,43560,27887
3308:1357,1220,5189,28354,5513,82793,56543,55579,9809,91837
3309:1419,16107,16508,6598,4080,393,33847,33832,79513,104699
3319:
3320:1131,13863,7160,2534,5325,6754,24642,28322,3370,60415
3328:449,33972,65412,43205,4594,35667,78795,46271,22015,84486
3329:55262,29553,6734,101073,120780,67821,27491,104103,41163,91085
3335:317,38243,43205,78795,73635,39421,102410,116295,84486,94227
3346:3086,12061,12536,32620,20056,50711,32862,33312,66452,79067
3352:116,5542,2579,4499,3839,10047,20257,22114,65437,102181
3353:34879,6507,20276,43695,37542,67872,46327,16385,108422,33952
3360:98055,73073,92919,108037,9181,59595,98170,58511,104167,119768
3374:698,358,2843,23631,56046,52319,9964,115246,64730,114359
3376:28733,14171,29090,8271,5416,40766,53890,15570,122735,33101
3383:1023,1449,42888,20710,3594,21372,58658,29701,51665,114983
3386:9342,17030,28988,16374,13367,49997,60428,31161,121070,117332
3411:58,518,1382,1476,32040,70206,116955,106722,73657,113567
3412:107299,88275,56533,104247,78657,88968,72467,79323,68683,71593
3413:101,554,5998,962,4181,3183,52200,1489,52056,119768
3416:35998,3786,16881,17647,10130,13381,54174,118016,24875,118330
3419:673,86,1277,2668,22207,3651,1941,111677,106812,55966
3421:4877,13959,20333,27045,43205,38565,78795,94326,84486,110464
3423:848,7158,6024,4976,3328,30144,97760,78033,111749,119768
3426:814,15573,3064,450,68996,40661,23891,102353,79746,113918
3428:301,899,1119,719,116,591,1884,2571,2158,65437
3429:1344,1276,353,2233,726,9778,10884,117678,102410,94227
3431:2139,116,1164,683,34500,10540,88768,89535,108336,80576
3432:1119,358,719,1884,22920,30196,18879,53831,12430,35093
3450:9417,399,12329,252,43489,74002,81256,52610,79845,111345
3453:18501,56750,24652,7718,52621,89617,68829,92284,120359,98279
3475:34145,30439,76584,78442,83426,24216,15922,123125,46857,114068
3478:327,2953,2076,6143,44427,44769,13656,33188,80078,85927
3479:1744,8213,34001,9286,20625,11992,109478,99600,67999,19820
3480:155,1424,23867,58601,118593,41303,107230,76065,91182,33101
3490:236,892,395,3866,390,12282,78827,8271,122735,118223
3500:45,2626,2073,8447,10850,35800,15251,25541,80054,77511
3514:2495,10047,20257,34379,38134,31397,21621,43618,93141,55966
3529:
3546:2429,493,548,2571,2158,23581,39315,1853,4972,117274
3547:4187,1568,1890,34358,29927,29889,68681,92733,102410,94227
3551:2318,2110,3509,13016,1989,9375,2169,1853,66631,80740
3557:65558,37101,42978,121845,122333,86386,93473,19612,62519,86161
3572:3360,19012,31775,54245,29630,56825,110194,81034,87374,60680
3579:43205,40875,78795,94760,105543,90444,115825,84486,67523,113567
3580:16043,28195,68868,29793,62897,103297,43907,9032,81509,33101
3593:182,690,1693,1890,7361,43205,29889,78795,92733,84486
3599:1100,8009,13052,17642,10894,13537,83047,55727,43907,50061
3609:790,2776,4047,1421,42552,5838,115857,46779,81198,90827
3610:11887,20997,7153,6680,11732,8887,23030,19685,4457,22898
3613:7831,6678,26937,35494,44475,16715,67579,100877,107830,94480
3628:2634,336,11585,43731,4105,64318,107535,92630,100751,118257
3656:116,1822,966,673,2579,4499,3839,22207,22114,65437
3657:616,58,70,3208,107042,119670,38077,73635,55237,80682
3663:273,749,1097,11535,10163,3056,64496,28672,122437,113567
3674:616,866,1136,7178,367,13673,15900,46874,70849,117220
3684:6901,2361,1103,17990,10236,26739,5218,9877,10806,18102
3685:5670,5403,12611,14307,30782,10172,44945,119166,72207,33897
3686:698,5169,11145,79022,45956,28613,11777,29970,93286,15499
3692:1355,998,1986,47373,23389,76431,95926,12569,68500,87820
3694:363,1089,2512,1050,2369,22811,39554,42032,60611,60245
3701:616,224,354,3448,5969,23030,59188,62772,102410,94227
3702:31315,15823,39079,13076,35408,28819,56348,100601,76798,100588
3717:3183,27047,54962,80950,17917,52200,85585,55190,52056,6114
3721:236,62,273,749,3824,1097,4210,78895,64496,119768
3728:2139,347,299,8476,885,16995,10108,74038,34920,76632
3735:81,224,354,5860,9790,3684,23030,56168,104791,79837
3736:1220,373,10291,11404,8737,28641,7647,22031,61352,119768
3737:45,719,1549,2935,1884,6455,16625,71089,102410,94227
3751:10163,44069,28767,51293,21946,39554,92663,102833,60245,80362
3752:5260,34026,77490,21542,57231,2355,82877,42999,123026,20945
3800:1220,1703,4444,8457,3728,8153,44479,19234,27474,36578
3811:20039,85459,36815,117938,55891,62094,119634,54909,66796,115636
3820:2526,12442,6598,1868,33847,58540,69276,114761,59691,45056
3840:20997,8887,19685,43205,4457,22898,84486,102410,78795,94227
3846:61,103,1730,5260,44479,18687,29914,4228,55674,29865
3849:138,736,673,2953,699,2076,40841,23030,103646,112764
3850:5663,13091,13751,3183,13368,52200,52056,64496,102410,94227
3857:1772,7407,5169,33972,65412,46271,35667,102410,22015,94227
3859:182,690,1693,430,3563,42155,91394,68865,94314,86274
3862:5260,3839,14313,22114,29929,42413,65437,81950,53851,121682
3888:1526,56187,6003,40116,11891,74506,4581,84829,100732,21840
3911:986,1451,2967,4967,201,6733,11969,16967,52815,28038
3921:81,7211,8667,630,35561,23102,3846,94264,105997,123215
3929:58,698,1693,645,6485,6088,5739,30928,116168,96188
3930:5746,7160,5325,24642,28322,60415,92132,96711,78606,118317
3934:226,301,2934,17084,6823,31149,102873,115001,33373,29058
3947:65,1412,10163,9580,3183,7103,7027,52200,52056,58511
3950:861,591,683,1890,2571,2158,11518,29889,79684,92733
3962:14176,29269,66101,28524,77086,47768,89290,49091,22828,68420
3974:16127,4384,15995,47366,13691,25629,65244,105033,65864,20122
3975:3223,892,1357,4326,10163,19264,39554,74191,60245,88401
3988:3756,3498,12136,9621,11884,29217,11539,1747,44945,88371
4001:
4006:76,322,4268,2626,3599,1402,7010,47723,62118,122911
4007:660,14498,4881,9005,6290,79964,102850,18997,100964,67514
4008:14174,9163,37567,613,28116,19367,7553,24484,36680,52774
4009:1546,683,6678,6772,32721,2530,54998,46063,3974,36481
4028:2275,3307,4453,2204,22365,3682,35541,28553,72681,68972
4031:219,10769,12150,27642,24631,7311,65986,98805,40053,119768
4035:45,2429,7667,9045,15292,68419,28018,51378,64356,65386
4053:1683,5103,5355,7738,16763,83045,29935,76017,118457,80682
4064:4292,2430,8566,21537,21524,51468,19565,29446,76355,33101
4067:616,1102,402,1832,1357,1220,268,3001,18285,118068
4068:1220,3531,8061,21056,77895,120235,122079,35233,109915,119963
4069:4187,1568,3214,1677,34358,23030,29927,39554,68681,60245
4075:
4076:768,48440,12105,41862,39689,8800,79437,39934,58261,44898
4084:58,358,1832,482,2776,4047,5838,43205,78795,84486
4091:289,101,322,554,2626,962,4181,1127,13523,122911
4098:9862,9726,2252,3900,18386,2485,11450,37149,20861,12821
4103:76,363,1089,2512,1050,2369,42032,60611,102410,94227
4104:2369,2342,11887,7153,6680,11732,42032,102410,60611,94227
4124:15278,14890,5613,28945,5053,23051,10033,45160,25544,12478
4132:2669,6774,6840,12222,8194,37121,35736,40541,107634,119768
4134:202,28923,16531,10884,24031,44239,122533,12084,111949,33892
4138:124,3159,10707,35257,53586,61322,51315,40830,39879,43058
4140:719,660,3146,17527,6903,2893,28203,50815,36892,105381
4149:
4158:840,1528,8069,30736,5966,17291,17102,56750,7718,97407
4164:736,2162,1187,875,6450,6910,60850,3816,112124,117200
4167:12776,1173,3766,36331,42426,11952,24047,77444,8968,89230
4171:3610,27241,12039,5522,19302,48741,49599,93941,91534,111964
4177:5084,11887,7642,7153,6680,11732,94823,86570,62133,92002
4179:239,6011,720,185,34026,11632,15696,57231,2355,42999
4184:224,1102,2121,359,26687,57252,4605,122227,118068,49608
4190:106,8398,16870,980,21955,47656,23327,81747,68643,74637
4209:3361,6694,24632,54784,74525,88331,61418,38904,83954,100327
4210:568,495,193,5663,2094,13091,13751,13368,5650,43766
4211:1589,4600,1477,57638,100732,43926,88132,91309,108608
4213:1890,854,23333,34358,29927,29889,117972,63033,92733,68681
4223:
4237:273,398,749,1097,20997,8887,19685,4457,22898,64496
4242:6545,612,1595,2366,965,16474,68750,58772,20971,1158
4248:25889,88504,16247,29509,39946,86333,86884,112958,61489,83762
4249:2528,16935,26360,16397,2354,23285,8567,20223,37101,62519
4265:3039,7560,57630,1949,62930,89817,25279,80811,94635,104099
4269:10600,18301,45019,1554,21149,34026,2355,57231,107474,42999
4273:2829,8566,9618,21524,51468,33861,29446,76355,102410,94227
4275:1890,7553,70771,29889,24484,92733,36680,102030,52774,75771
4277:5471,14176,10680,44814,43205,89290,22828,84486,78795,12052
4281:407,892,1362,395,7560,1684,2914,8271,122735,85164
4301:2991,37516,44555,68535,24360,53995,100194,96365,55980,60907
4303:2342,1097,11887,7153,13192,6680,11732,46413,118777,64496
4304:482,4339,1077,660,13596,3123,39583,72515,62828,88911
4344:5581,7959,5640,5459,27211,5342,116319,67492,21253,66372
4353:23370,32142,1157,32040,116955,70206,49588,73657,106722,70550
4357:3509,4103,2351,10070,61774,6734,120780,70794,91085,104103
4365:8273,23442,35014,68133,81135,88921,116558,28704,26112,95363
4371:182,690,1693,430,3563,68865,91394,86274,94314,69690
4372:2579,4499,1888,6733,3839,33017,24053,22114,65437,33724
4399:10163,10622,48188,22630,39554,18203,30780,78556,60245,86084
4400:719,1884,255,23254,14294,15028,63209,116637,60172,113567
4407:510,1136,962,4181,3144,1683,3582,31158,109530,5778
4424:20912,25958,18907,100519,88078,47755,94694,14602,83937,106150
4426:54878,4455,29047,50294,35303,75969,114133,120437,85219,66308
4436:14068,31627,67965,52774,61911,64086,24484,71750,40495,36680
4453:225,4755,5398,3196,27070,8153,11840,28577,33420,81363
4457:56457,33312,29912,105698,64747,99610,79067,45335,93499,84893
4458:65,8213,205,73,4456,6011,3142,221,18708,24889
4466:6,726,2953,2076,15512,7223,38892,17370,25552,23323
4469:1550,12722,17480,17265,21634,47373,110255,46218,16094,68500
4482:1957,2602,1890,3064,55521,69693,29889,113918,92733,23891
4507:155,86,1097,6157,1927,15697,5315,64496,102410,94227
4514:3039,3977,2934,6289,7698,17674,31823,10158,23599,59948
4517:3183,34026,23030,52200,57231,2355,52056,42999,102410,94227
4519:13959,55480,98885,49928,27460,105319,107592,112667,84014,37309
4522:21519,11626,24687,9286,12321,28933,66642,20419,31208,63007
4530:18593,2662,36556,30108,31692,15086,41778,19957,49372,93834
4537:39446,7649,65909,75668,72627,46419,36962,102905,111565,58456
4543:7516,13625,34813,11319,88884,101535,43685,65350,70681,41814
4562:719,1884,22920,30196,18879,53831,12430,35093,50344,119768
4578:43205,36680,78606,84486,96711,24484,78795,118317,52774,85927
4588:17,301,1348,194,5169,6708,2527,39807,85927
4618:764,5574,43826,78213,80351,60140,12793,83889,40285,45524
4633:13400,32111,35545,68023,48790,120913,101124,116760,13086,53699
4637:9363,4455,35303,120437,113715,119007,68801,114133,95188,26465
4640:66101,28524,77086,47768,43205,78795,75915,103407,84486,66372
4641:297,1787,2528,660,6434,16935,2354,16900,106498,102928
4642:690,1693,2275,3307,4453,35541,57774,19168,56154,33101
4651:12259,713,22563,3344,70467,75324,57833,5778,109530,43576
4665:99733,43205,64957,78795,120928,41821,107300,1961,65791,84486
4666:5254,2930,4169,1043,132,4466,6012,96960,4479,55145
4682:14571,22920,19637,41492,14714,18426,3253,44696,115552,47658
4687:4364,6011,34026,57231,109530,2355,42999,102410,5778,94227
4692:8538,99182,103876,32881,33465,14290,72823,102410,95000,94227
4696:
4702:36425,8899,62851,49097,83444,84870,76972,60121,83972,114725
4730:430,962,4181,3231,4008,6026,20969,19452,66252,80682
4736:431,1730,2318,12259,94397,70467,35902,102410,100453,94227
4745:394,96,7298,67137,61087,38071,119300,113103,47912,115510
4749:3514,278,14003,4797,6417,12993,25585,115143,112262,85435
4751:25910,12332,3126,3477,12734,2423,45095,37042,37670,86707
4760:16669,12165,33748,35268,31017,45541,5886,9260,50486,100221
4762:58,70,103,2342,11887,7153,6680,10571,11732,73635
4767:1884,7585,297,3819,26741,3126,8574,45095,1398,56161
4774:84,1102,62,39,32755,43205,15645,84486,78795,100095
4779:4181,2464,1277,5407,7019,12625,25391,28858,31802,35491
4788:1097,4275,51293,42032,64496,60611,102833,102410,80362,94227
4789:
4794:16616,4240,42608,25314,101799,70182,78698,85876,55331,100238
4796:3423,605,16680,7021,10503,8454,1498,45106,3978,97460
4797:999,3005,24681,27467,27867,72548,48180,121022,79544,90435
4802:2495,10047,20257,34379,38134,21621,43618,93141,102410,94227
4816:21360,13538,106741,44576,103726,3940,54875,111505,113493,72867
4831:1549,2935,6455,16625,71089,43205,84486,102410,78795,94227
4834:302,654,616,58,70,1389,8579,14108,57718,73635
4852:8566,21537,21524,10904,51468,19565,115197,29446,76355,33101
4863:59623,7303,21879,35534,20801,24029,31926,40597,52200,52056
4870:495,407,1009,2582,7560,77490,21542,82877,123026,20945
4875:76,58,542,1890,29889,43205,92733,78795,84486,43685
4889:70,1410,356,2557,807,89873,113103,73635,61087,119300
4894:931,431,710,2602,4880,352,3131,21696,2893,973
4898:
4910:101,554,273,962,4181,1152,4497,31425,102410,94227
4919:2953,2076,5303,1162,7471,44769,82686,33188,43284,53845
4926:17386,26791,22603,32040,109734,70206,116955,99925,106722,73657
4934:45106,19547,13055,74505,3978,47914,46354,38992,113293,27089
4935:38116,113356,72771,24504,46743,86226,20944,71772,81346,102519
4944:650,3148,1566,12329,611,67634,79727,116837,63677,87882
4946:70,698,441,30,5548,8928,5083,45076,81861,92131
4949:7624,9906,3913,18851,44632,24348,37725,3037,71846,84167
4951:7585,1400,574,497,1537,25419,9483,86441,79045,24600
4956:780,1822,1884,1825,2032,10012,6108,10849,1487,63375
4961:8069,30143,5966,17291,61087,95115,119300,113103,51857,81685
4984:29,236,2512,244,1318,25826,2665,11108,22811,4826
4986:353,2233,331,193,5602,6593,9146,12175,9372,4594
4991:
4992:542,289,262,1549,674,1920,13065,3651,8162,42908
4998:591,4364,953,6503,2609,4275,2571,2158,5778,109530
5001:3183,14597,17448,9403,56465,52200,38071,52056,66613,47912
5002:13889,9575,13306,8996,30029,74380,52946,29077,33774,5502
5006:302,58,285,6874,869,32000,40167,47737,22284,100772
5007:719,22,2370,3717,7716,18895,8028,2991,25305,60907
5011:698,96,802,8167,3548,34773,115725,117347
5015:1760,1240,2447,27290,9761,77226,108612,94166,24591,111762
5018:2233,4372,5066,2636,38319,10173,29158,9767,102410,94227
5031:749,1097,4275,1116,2527,51293,39807,102833,64496,80362
5039:41431,29230
5040:1412,2579,4499,5260,3839,14313,29929,22114,42413,65437
5047:616,182,675,268,3001,20680,18285,115402,118816,29865
5048:78050,7852,53616,47043,79671,84308,100856,64796,60052,27659
5079:58,866,70,431,43205,73635,78795,102410,84486,94227
5086:431,1787,26937,16340,8709,105543,40875,94480,67523,90444
5088:1069,2512,1730,1357,1277,1419,8205,39539,28858,31802
5089:5375,7655,21042,23773,4051,91086,51669,27951,107216,103664
5090:41570,99952,59017,55024,118489,121610,105608,117859,91608,18214
5097:449,1772,7407,5169,33972,65412,35667,46271,22015,73050
5107:1374,7755,49006,30837,49501,46562,59107,59196,91704,76215
